sep=,
"Cliente","Vd","Nome","Ano","TOTAL","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro"
="0950",="11","José Mateus Reis, Lda.","2023","834,06","304,8","0","333,78","128,79","27,63","12,15","0","0","26,91","0","0","0"
="0957",="30","Efaflu Bombas Ventiladores, SA.","2023","2721,36","0","805,81","0","130,3","284,2","0","1009,65","0","262,2","0","229,2","0"
="1000",="12","António Silva Albino, Lda.","2023","4541,2","121,7","0","296,6","0","0","0","0","0","0","1468,2","0","2654,7"
="1014",="12","Grupel Grupos Electrogéneos, SA","2023","166,9","0","0","166,9","0","0","0","0","0","0","0","0","0"
="1015",="08","Leirimetal, SA.","2023","7512,11","1294,21","1903,41","1013,53","233","719,15","451,3","0","729,5","379,6","569,61","0","218,8"
="1070",="12","Termolab Fornos Electricos, Lda.","2023","83,6","83,6","0","0","0","0","0","0","0","0","0","0","0"
="1102",="30","FERNANDO FERRO & IRMÃO S.A.","2023","531","0","0","0","0","361","85","85","0","0","0","0","0"
="1116",="08","BSV  Moldes, Unip., Lda.","2023","236,15","141,55","0","0","0","0","0","0","0","94,6","0","0","0"
="1133",="08","Ribermold, Lda.","2023","23,5","0","0","0","23,5","0","0","0","0","0","0","0","0"
="1342",="08","Santos & Smulders III Lda","2023","625,4","0","67,2","0","104","0","0","330,2","0","0","0","0","124"
="4710",="11","ROBUSTOOLS UNIPESSOAL LDA","2023","17167,23","1537,74","589,28","2563,76","1237,4","946,6","1713,7","1813,18","522,56","1579,44","1359,94","2306,19","997,44"
="4734",="30","IMAIST - INOVAÇÃO E TECNOLOGIA, LDA","2023","486,42","28,2","0","185,91","0","0","118,28","65,33","63,5","0","25,2","0","0"
="4758",="30","BIT-MOLDES LDA","2023","55,3","0","0","0","0","55,3","0","0","0","0","0","0","0"
="4769",="12","SIGMAVERTICE LDA","2023","144,7","0","0","144,7","0","0","0","0","0","0","0","0","0"
="4789",="12","PEDRO GONÇALVES RIBEIRO UNIPESSOAL LDA","2023","758,71","0","158,8","169,1","0","0","0","0","0","0","0","430,81","0"
="4796",="30","TIP MOLDE LDA","2023","1223,58","0","0","290,36","0","372,39","0","373,63","0","0","0","187,2","0"
="4797",="30","PONTEC - MECANICA DE PRECISÃO LDA","2023","2119,31","272,3","0","0","119,4","143,6","0","379,01","0","0","0","0","1205"
="4810",="08","LEONEL A SILVA UNIPESSOAL, LDA.","2023","773,8","19,5","0","128,34","36,4","55,1","0","30,76","0","268,95","0","234,75","0"
="4818",="10","HENRIQUES E HENRIQUES SA","2023","2578,79","932,83","24,9","60,5","470,28","0","520,78","311,6","130,5","127,4","0","0","0"
="4872",="06","Fátima Domingues Sousa, Unip., Lda","2023","209,14","0","0","0","209,14","0","0","0","0","0","0","0","0"
="4887",="30","Micael Barge","2023","1387,96","0","0","691,28","0","0","0","249,15","0","0","0","447,53","0"
="4938",="08","EMBALUSA REPRESENTAÇÃO E COMERCIALIZAÇÃO DE EQUIPAMENTOS E SERVIÇOS LDA","2023","5779,12","419,22","804,25","409,82","185,67","211,3","449,99","328,22","431,4","1403,1","399,9","427,65","308,6"
="4966",="08","JJM ESPERANÇA LDA","2023","10682,41","143,7","0","927,07","1701,29","120","2240,94","81,72","1467,68","1786,68","0","1174,25","1039,08"
="1390",="30","Arcadema Máquinas Industriais, Lda.","2023","415,35","0","74","0","0","120,45","0","0","0","0","72","0","148,9"
="1432",="08","Luis Florindo Sousa & Filhos,Lda","2023","1219,43","110,85","196,56","21,5","130,52","64,22","0","297,28","0","0","195","0","203,5"
="1515",="12","Gruman Gruas Mangualde, Lda.","2023","634,9","0","0","0","0","110,4","85","54,5","0","0","157","110,4","117,6"
="1601",="06","ABER HYDRAULICS, S.A.","2023","3876,61","0","0","0","35,4","0","58","990","0","107","187,2","890,8","1608,21"
="1604",="05","Moldu´s Correia, Sousa & Ribeiro, Lda.","2023","656,37","256,79","0","0","0","0","0","128,82","0","138,23","0","0","132,53"
="1609",="08","António Luis Sousa Pinheiro","2023","206,06","0","0","0","0","0","206,06","0","0","0","0","0","0"
="1776",="06","Arcen Engenharia, SA.","2023","61,88","0","61,88","0","0","0","0","0","0","0","0","0","0"
="1999",="13","Qualifer III, Materiais para a Ind. e Serviços, Lda","2023","219,15","0","0","131,85","0","0","0","0","0","0","0","87,3","0"
="2036",="30","Comeip, Lda.","2023","813,97","0","12,54","26,41","14,57","66,5","26,79","259,26","47,41","122,93","69,54","61,56","106,46"
="2097",="11","Grutécnica Co. Máquinas Ferramentas Ind., Lda.","2023","119,88","0","0","59,94","0","0","0","59,94","0","0","0","0","0"
="2101",="12","Torniervosa Serviços Torno Fresa, Lda.","2023","261,8","0","5,1","150,9","0","105,8","0","0","0","0","0","0","0"
="2367",="12","Durão, Lda.","2023","26,5","0","0","0","26,5","0","0","0","0","0","0","0","0"
="2399",="06","Maquirusso, Lda.","2023","597,8","0","471,9","125,9","0","0","0","0","0","0","0","0","0"
="5004",="05","SERRALHARIA MARTINHO UNIPESSOAL LDA","2023","102,05","0","0","102,05","0","0","0","0","0","0","0","0","0"
="5010",="08","CARLOS ASCENSO LOPES - MAQUINAÇÃO UNIPESSOAL LDA","2023","154,9","0","0","0","0","0","154,9","0","0","0","0","0","0"
="5035",="30","ADALBERTO J OLIVEIRA - CASCOS DE VIDRO LDA","2023","1239,21","0","0","0","0","0","0","838,13","0","0","94,5","306,58","0"
="5051",="05","JFROSMAQ UNIPESSOAL LDA","2023","1196","77,5","0","0","98,5","0","1020","0","0","0","0","0","0"
="5060",="30","MÓDULO, 60 S.A.","2023","183,1","0","0","0","0","0","0","0","183,1","0","0","0","0"
="5070",="30","J J M C TECHONOLOGY UNIPESSOAL LDA","2023","3010,31","0","0","0","0","0","0","0","2075,55","0","399,71","535,05","0"
="5081",="30","V LASER ON - METALOMECANICA S A","2023","151,03","72,65","0","0","0","0","78,38","0","0","0","0","0","0"
="5106",="08","I'BORE IBERIA -SERVIÇOS DE MOLDES LDA","2023","98,8","0","0","0","0","0","0","0","0","0","98,8","0","0"
="5169",="08","5XAMD UNIPESSOAL LDA","2023","442,51","0","0","145","161,4","0","0","0","0","136,11","0","0","0"
="5178",="06","MOLDOGRANO-Serralharia Mecânica unipessoal lda","2023","1088,6","0","986","102,6","0","0","0","0","0","0","0","0","0"
="5179",="08","LEIRIAGOINOX, LDA","2023","1787,37","0","0","286,35","0","0","1501,02","0","0","0","0","0","0"
="5198",="30","TORNIGANDRA UNIPESSOAL, LDA.","2023","297,45","0","0","0","297,45","0","0","0","0","0","0","0","0"
="5207",="08","MARCO DUARTE UNIPESSOAL LDA","2023","649","0","0","0","0","649","0","0","0","0","0","0","0"
="5210",="12","SWAT MACHINES, LDA","2023","1747,66","0","0","0","0","443,1","0","484,53","0","246,4","0","0","573,63"
="5244",="30","INOVAÇÃO E ROBÓTICA EM ENGENHARIA DE MÁQUINAS - IEM4.0, LDA","2023","5623,62","0","0","0","0","0","0","0","0","0","0","0","5623,62"
="0315",="30","Jocar Fábrica Máq. José Oliveira Carlos & Fºs.,Lda","2024","226,8","226,8","0","0","0","0","0","0","0","0","0","0","0"
="0479",="05","Joaquim Silva, Herdeiros","2024","50,3","50,3","0","0","0","0","0","0","0","0","0","0","0"
="1164",="05","Nevacril - Display Development, Lda.","2024","158,5","158,5","0","0","0","0","0","0","0","0","0","0","0"
="2097",="11","Grutécnica Co. Máquinas Ferramentas Ind., Lda.","2024","119,34","119,34","0","0","0","0","0","0","0","0","0","0","0"
="2942",="12","Tormel Tornearia Mecânica, Lda.","2024","36,5","36,5","0","0","0","0","0","0","0","0","0","0","0"
="3846",="06","Asgo Tecnol. p/Ind. Alimentar, SA","2024","170,6","170,6","0","0","0","0","0","0","0","0","0","0","0"
="2541",="11","Majesfrape Máquinas Ferra. Representações, Lda.","2023","236,8","0","0","0","0","0","0","236,8","0","0","0","0","0"
="2912",="12","Júlio Pereira Gomes & Filhos, Lda.","2023","710","0","355","0","0","0","0","0","0","0","355","0","0"
="2942",="12","Tormel Tornearia Mecânica, Lda.","2023","2958,7","374,2","494,5","140,6","383,9","334","78,8","127,6","0","207,9","323","188,2","306"
="2944",="06","Autoconceptus Projectos de Engenharia, Lda.","2023","291,2","0","0","0","0","0","0","0","291,2","0","0","0","0"
="3000",="15","Cliente 3000","2023","476,04","0","0","0","0","0","212,55","161,51","0","0","67,83","34,15","0"
="3160",="12","Imanuel François Rodrigues Moreira","2023","98,5","0","0","0","0","0","0","0","0","0","0","98,5","0"
="3211",="06","Valportas – Portas e Automatismos, S.A","2023","1368,4","336","19","0","173","138,4","138,4","34,6","0","0","0","529","0"
="3221",="08","Abilio Lains (Estatuarte)","2023","207,6","207,6","0","0","0","0","0","0","0","0","0","0","0"
="3308",="05","Fernandes & Guedes, Lda.","2023","4824,1","154,4","408","0","0","251,3","0","50,4","0","0","0","3960","0"
="3329",="30","Jorge Manuel Martins Dias","2023","552,2","0","0","0","0","0","0","330,2","0","0","0","222","0"
="3392",="08","Tubofuro Tubos em Pvc, SA","2023","161,1","0","92","0","0","0","0","69,1","0","0","0","0","0"
="3528",="06","Fluviserra Serralharia Mecânica, Lda.","2023","97,83","0","0","0","0","0","0","0","0","0","97,83","0","0"
="3558",="30","JF Guedes, Unip., Lda.","2023","219","0","0","0","0","0","0","219","0","0","0","0","0"
="3662",="08","Drilimolde, Unip., Lda.","2023","132,9","0","0","0","0","0","0","132,9","0","0","0","0","0"
="3715",="08","Fatiperfil Serralharia, Lda","2023","232,33","54,9","0","0","0","0","0","135,23","42,2","0","0","0","0"
="3755",="30","JOÃO CARLOS GOMES PINTO UNIPESSOAL LDA","2023","4649,67","118","194,3","3420","0","0","0","419,82","0","497,55","0","0","0"
="3883",="08","Olimar Const. Elect. Domingos Francisco Ramilo SA","2023","3864,63","1979,58","255,5","146","53,85","103,3","202,93","209,97","0","244,3","129,53","267,91","271,76"
="3892",="30","Lindovale - Embalagens Metálicas, Lda","2023","46,2","0","0","0","46,2","0","0","0","0","0","0","0","0"
="3893",="30","Jopinfer, Lda","2023","150,4","0","0","0","0","0","60,9","0","0","89,5","0","0","0"
="4005",="11","Worldparts, Lda.","2023","332,16","0","0","0","0","0","0","0","0","0","0","332,16","0"
="4020",="11","Dunimex - Equipamentos Industriais, Lda","2023","830,52","132,9","0","697,62","0","0","0","0","0","0","0","0","0"
="4140",="06","3DMAQ Maquinagem de Precisão, Lda","2023","2103,4","0","0","0","100","0","1449,52","328,88","0","225","0","0","0"
="4155",="06","J Rocha & Sousa, Lda","2023","839","80","0","0","220","0","192","0","0","80","267","0","0"
="4191",="06","Maitools Engenharia de Moldes, Lda","2023","330,06","0","0","0","0","0","0","0","0","0","0","330,06","0"
="4216",="08","Campsteel, Unipessoal, lda","2023","1953,82","0","51","126,34","0","316,5","357,88","0","0","119,6","332,1","414","236,4"
="4220",="30","Memoteka - Mecânica de Precisão, Lda","2023","203,78","203,78","0","0","0","0","0","0","0","0","0","0","0"
="4246",="05","Amaro Ribeiro da Cunha","2023","273,53","0","0","0","79,23","0","0","97,5","0","0","96,8","0","0"
="4263",="06","Vitrosteel Indústria, Lda","2023","1305,1","0","0","376","0","0","188","55,1","0","0","310","376","0"
="4305",="16","IST - ID","2023","96,6","0","0","0","0","0","0","0","0","0","0","0","96,6"
="4332",="30","João Pinho - Tornearia Mecanica Unipessoal, Lda","2023","271,8","0","0","0","0","0","0","0","0","0","0","271,8","0"
="4355",="06","Trizguel - Soluções Industriais, Unip. Lda","2023","403,4","0","0","0","0","0","0","0","0","403,4","0","0","0"
="4392",="30","Metalurgica Novo Milénio, Lda","2023","610,19","0","0","0","0","353,94","0","0","0","0","140,6","115,65","0"
="4524",="08","JJ Vieira Filhos, Lda","2023","1345,46","235","1110,46","0","0","0","0","0","0","0","0","0","0"
="4533",="30","MANUEL FERNANDES FIGUEIREDO UNIPESSOAL LDA","2023","946,36","0","0","0","0","285,69","64,22","0","0","381,75","214,7","0","0"
="4534",="30","NVA TECHNOLOGY, LDA.","2023","4073,04","1767,36","0","477,2","213,7","152","295,5","498,23","229,45","0","439,6","0","0"
="4573",="06","DECORMETAL LDA","2023","970,38","0","0","0","0","0","76,8","285,1","83,7","0","59,33","240,45","225"
="4575",="08","FOCUSDETAILS LDA","2023","327,7","136,7","21,9","0","0","0","49,6","55","0","0","0","0","64,5"
="4684",="06","Rapson, Unipessoal, Lda","2023","522,52","0","0","213","0","0","54,6","0","0","0","0","0","254,92"
="4759",="08","RICARDO GONÇALVES PEREIRA UNIPESSOAL LDA","2023","3093,43","282,66","0","987,33","158,96","221,72","375,1","313,6","0","0","229,16","0","524,9"
="4788",="08","EDUARDO & MIGUEL LDA","2023","647,11","0","0","357,5","156,75","0","0","0","0","0","0","132,86","0"
="4824",="06","TECNORENOVADORA METALOMECANICA LDA","2023","927,27","343,3","26","0","0","0","0","0","0","0","458,37","99,6","0"
="4929",="05","CARVALHO & MOTA, LDA.","2023","1910,53","0","293,22","244,35","294,9","294,21","443,84","82,08","0","0","257,93","0","0"
="4939",="30","TANKPOR-RESERVATORIOS LDA","2023","227,88","0","0","0","0","0","0","0","227,88","0","0","0","0"
="4962",="06","BETASTEEL - METALOMECANICA LDA","2023","175","0","0","0","63,4","0","0","0","0","0","58,8","0","52,8"
="5054",="05","SOSIFLEX PRODUTOS METALICOS LDA","2023","5392,16","0","1549,09","0","1053,5","421,35","0","0","0","1807,59","0","338,93","221,7"
="5083",="12","Lean Tec, Lda","2023","4025,68","0","1371,8","272,8","0","0","15,5","15,5","0","1805,8","0","154,74","389,54"
="5121",="05","APTIVPORT SERVICES, S.A.","2023","158","0","0","0","0","0","0","158","0","0","0","0","0"
="5156",="12","CLOSEDLOOP - BUILDING MECHATRONICS CONTROL LDA","2023","832,67","0","446,27","325,9","0","0","0","0","0","0","60,5","0","0"
="5165",="05","Panorama Crucial, Lda","2023","427,9","0","0","0","180,8","43","0","102,05","0","0","102,05","0","0"
="5175",="06","BARBOSA WORLD BRASS, S.A.","2023","2036,72","2036,72","0","0","0","0","0","0","0","0","0","0","0"
="5181",="08","CNCENTRO-SOLUÇÕES INDUSTRIAIS UNIPESSOAL LDA","2023","1221,7","0","298,2","83,1","0","0","270,3","122,3","51,98","269,1","0","126,72","0"
="5203",="06","BRAD-TECH LDA","2023","301,4","0","0","0","97,4","204","0","0","0","0","0","0","0"
="5246",="05","EMESINGULAR, LDA","2023","927","0","0","0","0","0","0","0","0","0","927","0","0"
="5257",="08","FERNANDO NESTOR DA FONSECA RODRIGUES","2023","68,4","0","0","0","0","0","0","0","0","0","0","0","68,4"
="0128",="06","AAPICO MAIA S.A.","2024","3298,5","3298,5","0","0","0","0","0","0","0","0","0","0","0"
="1110",="30","Mecicrol Fab. Máq. Transf. Mármores Granitos, Lda.","2024","193,6","193,6","0","0","0","0","0","0","0","0","0","0","0"
="1298",="30","VMSS Torneiro Mecânico, Lda.","2024","1009,53","1009,53","0","0","0","0","0","0","0","0","0","0","0"
="1444",="30","Gestamp Aveiro Indústria Acess. Automóveis, SA","2024","177,2","177,2","0","0","0","0","0","0","0","0","0","0","0"
="3455",="11","Covitool Comèrcio Maq. Ferr. Profissionais, Lda.","2024","698,56","698,56","0","0","0","0","0","0","0","0","0","0","0"
="3864",="08","Moldhercus Fabrico de Moldes Metálicos, Lda","2024","1183,52","1183,52","0","0","0","0","0","0","0","0","0","0","0"
="4826",="10","GSP UNIPESSOAL LDA","2024","70,2","70,2","0","0","0","0","0","0","0","0","0","0","0"
="4937",="10","MEPISURFACES LDA","2024","85,6","85,6","0","0","0","0","0","0","0","0","0","0","0"
